year,variable,mean,std,min,q1,median,q3,max
1971,VAR_10V,0.15973907709121704,4.598320484161377,-33.008575439453125,-2.6161346435546875,0.2140045166015625,3.0392608642578125,31.886703491210938
1972,VAR_10V,0.20228329300880432,4.6236162185668945,-32.646820068359375,-2.6085052490234375,0.229827880859375,3.08477783203125,32.11018371582031
1973,VAR_10V,0.16393625736236572,4.670975685119629,-33.24766540527344,-2.666015625,0.2092132568359375,3.0863037109375,38.37297058105469
1974,VAR_10V,0.18482719361782074,4.626810550689697,-32.33082580566406,-2.6166839599609375,0.225006103515625,3.0649566650390625,36.784088134765625
1975,VAR_10V,0.19471853971481323,4.685183525085449,-35.96977233886719,-2.61468505859375,0.240081787109375,3.110076904296875,36.222869873046875
1976,VAR_10V,0.18725000321865082,4.664443016052246,-35.06260681152344,-2.61968994140625,0.2174072265625,3.08135986328125,35.12208557128906
1977,VAR_10V,0.15186941623687744,4.640380382537842,-39.22782897949219,-2.6586761474609375,0.192596435546875,3.0644683837890625,36.7398681640625
1978,VAR_10V,0.1882246434688568,4.634781360626221,-29.55242919921875,-2.6169586181640625,0.2225494384765625,3.0902099609375,30.42828369140625
1979,VAR_10V,0.149727925658226,4.688668251037598,-33.07562255859375,-2.6811676025390625,0.2051849365234375,3.095947265625,33.21101379394531
1980,VAR_10V,0.18665890395641327,4.74950647354126,-46.79804992675781,-2.6879119873046875,0.22998046875,3.1764373779296875,33.1187744140625
1981,VAR_10V,0.18861109018325806,4.762577056884766,-31.450775146484375,-2.6793365478515625,0.24285888671875,3.167755126953125,33.17271423339844
1982,VAR_10V,0.18735437095165253,4.724677562713623,-33.95951843261719,-2.6489105224609375,0.2435455322265625,3.147369384765625,29.931106567382812
1983,VAR_10V,0.15779682993888855,4.747809410095215,-32.555145263671875,-2.72161865234375,0.203125,3.133270263671875,49.147247314453125
1984,VAR_10V,0.18380318582057953,4.713889122009277,-33.4552001953125,-2.6421356201171875,0.2061004638671875,3.090545654296875,30.6749267578125
1985,VAR_10V,0.1525890976190567,4.7334885597229,-36.79139709472656,-2.6776885986328125,0.183319091796875,3.0977325439453125,33.93409729003906
1986,VAR_10V,0.18065285682678223,4.7157769203186035,-34.88563537597656,-2.67266845703125,0.2347869873046875,3.13427734375,40.921539306640625
1987,VAR_10V,0.17195580899715424,4.728883266448975,-35.94683837890625,-2.6812896728515625,0.2386016845703125,3.14495849609375,64.8712158203125
1988,VAR_10V,0.2130480706691742,4.724876403808594,-33.85420227050781,-2.6432647705078125,0.26263427734375,3.175445556640625,32.51863098144531
1989,VAR_10V,0.20704922080039978,4.735336780548096,-50.864898681640625,-2.6595458984375,0.2490081787109375,3.173431396484375,35.86369323730469
1990,VAR_10V,0.24672341346740723,4.7793474197387695,-32.22267150878906,-2.6532745361328125,0.2984466552734375,3.25244140625,31.982376098632812
1991,VAR_10V,0.20649410784244537,4.772380352020264,-34.27337646484375,-2.6869659423828125,0.2302703857421875,3.1902008056640625,34.18336486816406
1992,VAR_10V,0.18064899742603302,4.735060214996338,-35.3944091796875,-2.7083740234375,0.2273101806640625,3.16912841796875,35.851531982421875
1993,VAR_10V,0.17210666835308075,4.747231960296631,-37.320770263671875,-2.680267333984375,0.2273712158203125,3.1313323974609375,33.888214111328125
1994,VAR_10V,0.20269912481307983,4.727578639984131,-29.591506958007812,-2.6549835205078125,0.2611236572265625,3.170013427734375,33.58251953125
1995,VAR_10V,0.16357463598251343,4.761034965515137,-35.18345642089844,-2.7054290771484375,0.2097320556640625,3.1495208740234375,38.63226318359375
1996,VAR_10V,0.1880658119916916,4.782925128936768,-33.08702087402344,-2.7024383544921875,0.2361907958984375,3.16888427734375,34.38450622558594
1997,VAR_10V,0.2008727341890335,4.790578365325928,-34.738189697265625,-2.7100982666015625,0.252166748046875,3.2301483154296875,132.7655029296875
1998,VAR_10V,0.12151168286800385,4.7684102058410645,-32.852874755859375,-2.7977447509765625,0.1805877685546875,3.141326904296875,37.57563781738281
